scenario,mode,frame,device,cpu_ms,gpu_ms,readback_cpu_ms,gpu_main_cull_ms,gpu_main_raster_ms,gpu_hzb_ms,gpu_post_cull_ms,gpu_post_raster_ms,gpu_bytes,draw_calls,gpu_bins,gpu_visible,gpu_frustum_rejected,gpu_deferred,gpu_post_visible,lod0,lod1,lod2,lod3,hzb_valid,gpu_visibility_active,visibility_diagnostics,visibility_counters_valid,validation_errors
frustum,direct,22,"NVIDIA GeForce RTX 2080 Ti",86.2229,0.235264,0.046397,0,0.194304,0,0,0,7811584,416,0,0,0,0,0,1024,0,0,0,0,0,1,0,0
frustum,direct,23,"NVIDIA GeForce RTX 2080 Ti",90.2785,0.235744,0.062478,0,0.19456,0,0,0,7811584,416,0,0,0,0,0,1024,0,0,0,0,0,1,0,0
frustum,direct,24,"NVIDIA GeForce RTX 2080 Ti",93.2652,0.235008,0.05822,0,0.193248,0,0,0,7811584,416,0,0,0,0,0,1024,0,0,0,0,0,1,0,0
frustum,direct,25,"NVIDIA GeForce RTX 2080 Ti",77.9207,0.235264,0.044304,0,0.193248,0,0,0,7811584,416,0,0,0,0,0,1024,0,0,0,0,0,1,0,0
frustum,direct,26,"NVIDIA GeForce RTX 2080 Ti",78.4134,0.235616,0.050585,0,0.194304,0,0,0,7811584,416,0,0,0,0,0,1024,0,0,0,0,0,1,0,0
frustum,direct,27,"NVIDIA GeForce RTX 2080 Ti",72.4479,0.236288,0.063129,0,0.194784,0,0,0,7811584,416,0,0,0,0,0,1024,0,0,0,0,0,1,0,0
frustum,direct,28,"NVIDIA GeForce RTX 2080 Ti",82.6376,0.252672,0.051898,0,0.19392,0,0,0,7811584,416,0,0,0,0,0,1024,0,0,0,0,0,1,0,0
frustum,direct,29,"NVIDIA GeForce RTX 2080 Ti",70.9828,0.235168,0.034926,0,0.19456,0,0,0,7811584,416,0,0,0,0,0,1024,0,0,0,0,0,1,0,0
frustum,gpu_frustum,0,"NVIDIA GeForce RTX 2080 Ti",8.78598,0.228672,0.046217,0.135232,0.026432,0,0,0,5417552,1,1,416,608,0,0,1024,0,0,0,0,1,1,1,0
frustum,gpu_frustum,1,"NVIDIA GeForce RTX 2080 Ti",10.4128,0.228096,0.055014,0.133952,0.027008,0,0,0,5417552,1,1,416,608,0,0,1024,0,0,0,0,1,1,1,0
frustum,gpu_frustum,2,"NVIDIA GeForce RTX 2080 Ti",13.7304,0.23024,0.06367,0.136032,0.027104,0,0,0,5417552,1,1,416,608,0,0,1024,0,0,0,0,1,1,1,0
frustum,gpu_frustum,3,"NVIDIA GeForce RTX 2080 Ti",12.3014,0.228096,0.047209,0.134528,0.02576,0,0,0,5417552,1,1,416,608,0,0,1024,0,0,0,0,1,1,1,0
frustum,gpu_frustum,4,"NVIDIA GeForce RTX 2080 Ti",12.8145,0.2288,0.07994,0.135232,0.026464,0,0,0,5417552,1,1,416,608,0,0,1024,0,0,0,0,1,1,1,0
frustum,gpu_frustum,5,"NVIDIA GeForce RTX 2080 Ti",8.61497,0.227936,0.038233,0.134208,0.025888,0,0,0,5417552,1,1,416,608,0,0,1024,0,0,0,0,1,1,1,0
frustum,gpu_frustum,6,"NVIDIA GeForce RTX 2080 Ti",10.3034,0.227968,0.049824,0.134496,0.02576,0,0,0,5417552,1,1,416,608,0,0,1024,0,0,0,0,1,1,1,0
frustum,gpu_frustum,7,"NVIDIA GeForce RTX 2080 Ti",12.0394,0.228864,0.057308,0.135136,0.026656,0,0,0,5417552,1,1,416,608,0,0,1024,0,0,0,0,1,1,1,0
frustum,gpu_frustum,8,"NVIDIA GeForce RTX 2080 Ti",15.1018,0.228,0.052869,0.135424,0.026368,0,0,0,5417552,1,1,416,608,0,0,1024,0,0,0,0,1,1,1,0
frustum,gpu_frustum,9,"NVIDIA GeForce RTX 2080 Ti",12.3695,0.228768,0.060444,0.134528,0.026944,0,0,0,5417552,1,1,416,608,0,0,1024,0,0,0,0,1,1,1,0
frustum,gpu_frustum,10,"NVIDIA GeForce RTX 2080 Ti",10.5688,0.230592,0.135205,0.135232,0.027008,0,0,0,5417552,1,1,416,608,0,0,1024,0,0,0,0,1,1,1,0
frustum,gpu_frustum,11,"NVIDIA GeForce RTX 2080 Ti",9.59937,0.229408,0.054603,0.135264,0.026528,0,0,0,5417552,1,1,416,608,0,0,1024,0,0,0,0,1,1,1,0
frustum,gpu_frustum,12,"NVIDIA GeForce RTX 2080 Ti",9.23911,0.229888,0.039574,0.135936,0.026272,0,0,0,5417552,1,1,416,608,0,0,1024,0,0,0,0,1,1,1,0
frustum,gpu_frustum,13,"NVIDIA GeForce RTX 2080 Ti",7.36684,0.22768,0.041969,0.134272,0.026176,0,0,0,5417552,1,1,416,608,0,0,1024,0,0,0,0,1,1,1,0
frustum,gpu_frustum,14,"NVIDIA GeForce RTX 2080 Ti",7.34062,0.227392,0.046298,0.133952,0.026176,0,0,0,5417552,1,1,416,608,0,0,1024,0,0,0,0,1,1,1,0
frustum,gpu_frustum,15,"NVIDIA GeForce RTX 2080 Ti",9.12895,0.2272,0.038032,0.134336,0.02592,0,0,0,5417552,1,1,416,608,0,0,1024,0,0,0,0,1,1,1,0
frustum,gpu_frustum,16,"NVIDIA GeForce RTX 2080 Ti",8.00057,0.227232,0.043272,0.134528,0.025504,0,0,0,5417552,1,1,416,608,0,0,1024,0,0,0,0,1,1,1,0
frustum,gpu_frustum,17,"NVIDIA GeForce RTX 2080 Ti",12.3728,0.226944,0.044504,0.133728,0.026112,0,0,0,5417552,1,1,416,608,0,0,1024,0,0,0,0,1,1,1,0
frustum,gpu_frustum,18,"NVIDIA GeForce RTX 2080 Ti",14.1646,0.227904,0.045796,0.134976,0.026208,0,0,0,5417552,1,1,416,608,0,0,1024,0,0,0,0,1,1,1,0
frustum,gpu_frustum,19,"NVIDIA GeForce RTX 2080 Ti",10.9364,0.234368,0.040416,0.133792,0.026784,0,0,0,5417552,1,1,416,608,0,0,1024,0,0,0,0,1,1,1,0
frustum,gpu_frustum,20,"NVIDIA GeForce RTX 2080 Ti",8.38385,0.227552,0.183396,0.133632,0.026784,0,0,0,5417552,1,1,416,608,0,0,1024,0,0,0,0,1,1,1,0
frustum,gpu_frustum,21,"NVIDIA GeForce RTX 2080 Ti",10.9046,0.227136,0.047479,0.133792,0.02592,0,0,0,5417552,1,1,416,608,0,0,1024,0,0,0,0,1,1,1,0
frustum,gpu_frustum,22,"NVIDIA GeForce RTX 2080 Ti",7.19849,0.226656,0.039003,0.134336,0.025408,0,0,0,5417552,1,1,416,608,0,0,1024,0,0,0,0,1,1,1,0
frustum,gpu_frustum,23,"NVIDIA GeForce RTX 2080 Ti",8.56135,0.22784,0.049343,0.134688,0.02608,0,0,0,5417552,1,1,416,608,0,0,1024,0,0,0,0,1,1,1,0
frustum,gpu_frustum,24,"NVIDIA GeForce RTX 2080 Ti",7.7272,0.259744,0.047229,0.151136,0.039264,0,0,0,5417552,1,1,416,608,0,0,1024,0,0,0,0,1,1,1,0
frustum,gpu_frustum,25,"NVIDIA GeForce RTX 2080 Ti",8.20558,0.226944,0.044093,0.134464,0.026432,0,0,0,5417552,1,1,416,608,0,0,1024,0,0,0,0,1,1,1,0
frustum,gpu_frustum,26,"NVIDIA GeForce RTX 2080 Ti",13.3389,0.228544,0.053931,0.135648,0.026144,0,0,0,5417552,1,1,416,608,0,0,1024,0,0,0,0,1,1,1,0
frustum,gpu_frustum,27,"NVIDIA GeForce RTX 2080 Ti",18.6329,0.2304,0.056376,0.135456,0.026336,0,0,0,5417552,1,1,416,608,0,0,1024,0,0,0,0,1,1,1,0
frustum,gpu_frustum,28,"NVIDIA GeForce RTX 2080 Ti",9.99333,0.228448,0.049754,0.135424,0.025952,0,0,0,5417552,1,1,416,608,0,0,1024,0,0,0,0,1,1,1,0
frustum,gpu_frustum,29,"NVIDIA GeForce RTX 2080 Ti",8.18819,0.228192,0.044113,0.134368,0.025952,0,0,0,5417552,1,1,416,608,0,0,1024,0,0,0,0,1,1,1,0
frustum,gpu_occlusion,0,"NVIDIA GeForce RTX 2080 Ti",9.70103,0.292448,0.03675,0.144576,0.027456,0.042592,0.004768,0.005888,6819408,2,1,416,608,0,0,1024,0,0,0,1,1,1,1,0
frustum,gpu_occlusion,1,"NVIDIA GeForce RTX 2080 Ti",11.0291,0.2968,0.051778,0.145824,0.028288,0.042432,0.00528,0.006496,6819408,2,1,416,608,0,0,1024,0,0,0,1,1,1,1,0
frustum,gpu_occlusion,2,"NVIDIA GeForce RTX 2080 Ti",11.91,0.308704,0.04737,0.144256,0.027872,0.042752,0.004896,0.006048,6819408,2,1,416,608,0,0,1024,0,0,0,1,1,1,1,0
frustum,gpu_occlusion,3,"NVIDIA GeForce RTX 2080 Ti",10.1297,0.293792,0.045045,0.145088,0.028672,0.04128,0.005536,0.006592,6819408,2,1,416,608,0,0,1024,0,0,0,1,1,1,1,0
frustum,gpu_occlusion,4,"NVIDIA GeForce RTX 2080 Ti",11.8952,0.29152,0.056066,0.144128,0.027552,0.041312,0.005184,0.007104,6819408,2,1,416,608,0,0,1024,0,0,0,1,1,1,1,0
frustum,gpu_occlusion,5,"NVIDIA GeForce RTX 2080 Ti",12.7625,0.32688,0.046337,0.1432,0.028576,0.041216,0.016576,0.01824,6819408,2,1,416,608,0,0,1024,0,0,0,1,1,1,1,0
frustum,gpu_occlusion,6,"NVIDIA GeForce RTX 2080 Ti",11.9295,0.291776,0.040386,0.143424,0.027488,0.042592,0.004736,0.00592,6819408,2,1,416,608,0,0,1024,0,0,0,1,1,1,1,0
frustum,gpu_occlusion,7,"NVIDIA GeForce RTX 2080 Ti",12.953,0.293248,0.046809,0.143712,0.028128,0.042336,0.0048,0.006368,6819408,2,1,416,608,0,0,1024,0,0,0,1,1,1,1,0
frustum,gpu_occlusion,8,"NVIDIA GeForce RTX 2080 Ti",10.4498,0.293312,0.054533,0.145312,0.027936,0.041792,0.005312,0.006688,6819408,2,1,416,608,0,0,1024,0,0,0,1,1,1,1,0
frustum,gpu_occlusion,9,"NVIDIA GeForce RTX 2080 Ti",11.6785,0.293824,0.04233,0.144416,0.02784,0.042912,0.004736,0.0056,6819408,2,1,416,608,0,0,1024,0,0,0,1,1,1,1,0
frustum,gpu_occlusion,10,"NVIDIA GeForce RTX 2080 Ti",10.6663,0.293216,0.061035,0.144128,0.027904,0.042272,0.0048,0.006176,6819408,2,1,416,608,0,0,1024,0,0,0,1,1,1,1,0
frustum,gpu_occlusion,11,"NVIDIA GeForce RTX 2080 Ti",9.51515,0.292224,0.033002,0.144,0.027872,0.041248,0.005664,0.006528,6819408,2,1,416,608,0,0,1024,0,0,0,1,1,1,1,0
frustum,gpu_occlusion,12,"NVIDIA GeForce RTX 2080 Ti",8.97953,0.293248,0.046728,0.144448,0.027712,0.04208,0.005056,0.006112,6819408,2,1,416,608,0,0,1024,0,0,0,1,1,1,1,0
frustum,gpu_occlusion,13,"NVIDIA GeForce RTX 2080 Ti",9.20476,0.294784,0.045606,0.14544,0.02864,0.04288,0.004736,0.005632,6819408,2,1,416,608,0,0,1024,0,0,0,1,1,1,1,0
frustum,gpu_occlusion,14,"NVIDIA GeForce RTX 2080 Ti",13.0593,0.293056,0.048161,0.144192,0.0288,0.04096,0.005664,0.00656,6819408,2,1,416,608,0,0,1024,0,0,0,1,1,1,1,0
frustum,gpu_occlusion,15,"NVIDIA GeForce RTX 2080 Ti",12.0821,0.292576,0.05812,0.143616,0.026944,0.043008,0.004992,0.006656,6819408,2,1,416,608,0,0,1024,0,0,0,1,1,1,1,0
frustum,gpu_occlusion,16,"NVIDIA GeForce RTX 2080 Ti",16.3491,0.295104,0.073378,0.144576,0.02896,0.041568,0.005824,0.006464,6819408,2,1,416,608,0,0,1024,0,0,0,1,1,1,1,0
frustum,gpu_occlusion,17,"NVIDIA GeForce RTX 2080 Ti",17.9732,0.294944,0.067768,0.14544,0.028416,0.041952,0.004992,0.006912,6819408,2,1,416,608,0,0,1024,0,0,0,1,1,1,1,0
frustum,gpu_occlusion,18,"NVIDIA GeForce RTX 2080 Ti",12.7518,0.295712,0.054664,0.145568,0.028672,0.041632,0.006016,0.006272,6819408,2,1,416,608,0,0,1024,0,0,0,1,1,1,1,0
frustum,gpu_occlusion,19,"NVIDIA GeForce RTX 2080 Ti",12.1551,0.293984,0.079981,0.14448,0.02784,0.042496,0.004864,0.007328,6819408,2,1,416,608,0,0,1024,0,0,0,1,1,1,1,0
frustum,gpu_occlusion,20,"NVIDIA GeForce RTX 2080 Ti",11.1806,0.294592,0.050516,0.145984,0.028288,0.041344,0.005344,0.006528,6819408,2,1,416,608,0,0,1024,0,0,0,1,1,1,1,0
frustum,gpu_occlusion,21,"NVIDIA GeForce RTX 2080 Ti",12.7806,0.291616,0.045977,0.14304,0.027392,0.04144,0.00576,0.006528,6819408,2,1,416,608,0,0,1024,0,0,0,1,1,1,1,0
frustum,gpu_occlusion,22,"NVIDIA GeForce RTX 2080 Ti",10.869,0.293504,0.0373,0.1448,0.027232,0.042848,0.004736,0.005664,6819408,2,1,416,608,0,0,1024,0,0,0,1,1,1,1,0
frustum,gpu_occlusion,23,"NVIDIA GeForce RTX 2080 Ti",12.829,0.30736,0.046528,0.143232,0.036832,0.045536,0.005536,0.006752,6819408,2,1,416,608,0,0,1024,0,0,0,1,1,1,1,0
frustum,gpu_occlusion,24,"NVIDIA GeForce RTX 2080 Ti",10.4788,0.294784,0.046527,0.145696,0.029376,0.041952,0.004864,0.006624,6819408,2,1,416,608,0,0,1024,0,0,0,1,1,1,1,0
frustum,gpu_occlusion,25,"NVIDIA GeForce RTX 2080 Ti",9.58928,0.295776,0.045325,0.144192,0.028,0.043392,0.005024,0.006912,6819408,2,1,416,608,0,0,1024,0,0,0,1,1,1,1,0
frustum,gpu_occlusion,26,"NVIDIA GeForce RTX 2080 Ti",8.68274,0.292576,0.05284,0.144256,0.027776,0.042976,0.004864,0.006528,6819408,2,1,416,608,0,0,1024,0,0,0,1,1,1,1,0
frustum,gpu_occlusion,27,"NVIDIA GeForce RTX 2080 Ti",8.50438,0.315872,0.046107,0.166816,0.02848,0.041024,0.005696,0.006592,6819408,2,1,416,608,0,0,1024,0,0,0,1,1,1,1,0
frustum,gpu_occlusion,28,"NVIDIA GeForce RTX 2080 Ti",8.34061,0.291648,0.039535,0.14352,0.027392,0.04256,0.0048,0.005888,6819408,2,1,416,608,0,0,1024,0,0,0,1,1,1,1,0
frustum,gpu_occlusion,29,"NVIDIA GeForce RTX 2080 Ti",8.48612,0.292256,0.049263,0.144,0.027872,0.0424,0.0048,0.006208,6819408,2,1,416,608,0,0,1024,0,0,0,1,1,1,1,0
open,direct,0,"NVIDIA GeForce RTX 2080 Ti",71.8804,0.521184,0.108655,0,0.462464,0,0,0,7811584,1024,0,0,0,0,0,1024,0,0,0,0,0,1,0,0
open,direct,1,"NVIDIA GeForce RTX 2080 Ti",68.4413,0.49472,0.037431,0,0.454656,0,0,0,7811584,1024,0,0,0,0,0,1024,0,0,0,0,0,1,0,0
open,direct,2,"NVIDIA GeForce RTX 2080 Ti",75.9111,0.49488,0.071094,0,0.453984,0,0,0,7811584,1024,0,0,0,0,0,1024,0,0,0,0,0,1,0,0
open,direct,3,"NVIDIA GeForce RTX 2080 Ti",73.8367,0.49536,0.044995,0,0.454816,0,0,0,7811584,1024,0,0,0,0,0,1024,0,0,0,0,0,1,0,0
open,direct,4,"NVIDIA GeForce RTX 2080 Ti",66.1784,0.529024,0.060093,0,0.45824,0,0,0,7811584,1024,0,0,0,0,0,1024,0,0,0,0,0,1,0,0
open,direct,5,"NVIDIA GeForce RTX 2080 Ti",69.3696,0.538592,0.046297,0,0.467904,0,0,0,7811584,1024,0,0,0,0,0,1024,0,0,0,0,0,1,0,0
open,direct,6,"NVIDIA GeForce RTX 2080 Ti",71.7722,0.49808,0.076985,0,0.455872,0,0,0,7811584,1024,0,0,0,0,0,1024,0,0,0,0,0,1,0,0
open,direct,7,"NVIDIA GeForce RTX 2080 Ti",66.1807,0.496512,0.044734,0,0.456608,0,0,0,7811584,1024,0,0,0,0,0,1024,0,0,0,0,0,1,0,0
open,direct,8,"NVIDIA GeForce RTX 2080 Ti",62.9343,0.493024,0.043071,0,0.451584,0,0,0,7811584,1024,0,0,0,0,0,1024,0,0,0,0,0,1,0,0
open,direct,9,"NVIDIA GeForce RTX 2080 Ti",69.4768,0.49648,0.056877,0,0.455872,0,0,0,7811584,1024,0,0,0,0,0,1024,0,0,0,0,0,1,0,0
open,direct,10,"NVIDIA GeForce RTX 2080 Ti",73.0257,0.493408,0.045125,0,0.453024,0,0,0,7811584,1024,0,0,0,0,0,1024,0,0,0,0,0,1,0,0
open,direct,11,"NVIDIA GeForce RTX 2080 Ti",70.748,0.4928,0.071585,0,0.452608,0,0,0,7811584,1024,0,0,0,0,0,1024,0,0,0,0,0,1,0,0
open,direct,12,"NVIDIA GeForce RTX 2080 Ti",75.1762,0.795744,0.048581,0,0.753664,0,0,0,7811584,1024,0,0,0,0,0,1024,0,0,0,0,0,1,0,0
open,direct,13,"NVIDIA GeForce RTX 2080 Ti",63.2562,0.49408,0.054943,0,0.45424,0,0,0,7811584,1024,0,0,0,0,0,1024,0,0,0,0,0,1,0,0
open,direct,14,"NVIDIA GeForce RTX 2080 Ti",62.1229,0.495808,0.039695,0,0.45456,0,0,0,7811584,1024,0,0,0,0,0,1024,0,0,0,0,0,1,0,0
open,direct,15,"NVIDIA GeForce RTX 2080 Ti",69.3232,0.764192,0.050906,0,0.721152,0,0,0,7811584,1024,0,0,0,0,0,1024,0,0,0,0,0,1,0,0
open,direct,16,"NVIDIA GeForce RTX 2080 Ti",66.662,0.495136,0.052188,0,0.455872,0,0,0,7811584,1024,0,0,0,0,0,1024,0,0,0,0,0,1,0,0
open,direct,17,"NVIDIA GeForce RTX 2080 Ti",59.3466,0.493088,0.035948,0,0.45248,0,0,0,7811584,1024,0,0,0,0,0,1024,0,0,0,0,0,1,0,0
open,direct,18,"NVIDIA GeForce RTX 2080 Ti",70.8032,0.537024,0.03159,0,0.458272,0,0,0,7811584,1024,0,0,0,0,0,1024,0,0,0,0,0,1,0,0
open,direct,19,"NVIDIA GeForce RTX 2080 Ti",64.5934,0.514528,0.041428,0,0.465312,0,0,0,7811584,1024,0,0,0,0,0,1024,0,0,0,0,0,1,0,0
open,direct,20,"NVIDIA GeForce RTX 2080 Ti",67.1224,0.497792,0.035106,0,0.457792,0,0,0,7811584,1024,0,0,0,0,0,1024,0,0,0,0,0,1,0,0
open,direct,21,"NVIDIA GeForce RTX 2080 Ti",67.8875,0.49392,0.049513,0,0.452192,0,0,0,7811584,1024,0,0,0,0,0,1024,0,0,0,0,0,1,0,0
open,direct,22,"NVIDIA GeForce RTX 2080 Ti",62.0733,0.494336,0.049023,0,0.454016,0,0,0,7811584,1024,0,0,0,0,0,1024,0,0,0,0,0,1,0,0
open,direct,23,"NVIDIA GeForce RTX 2080 Ti",62.1564,0.49392,0.059843,0,0.453856,0,0,0,7811584,1024,0,0,0,0,0,1024,0,0,0,0,0,1,0,0
open,direct,24,"NVIDIA GeForce RTX 2080 Ti",68.4279,0.496192,0.039995,0,0.454848,0,0,0,7811584,1024,0,0,0,0,0,1024,0,0,0,0,0,1,0,0
open,direct,25,"NVIDIA GeForce RTX 2080 Ti",60.9137,0.496672,0.049864,0,0.456288,0,0,0,7811584,1024,0,0,0,0,0,1024,0,0,0,0,0,1,0,0
open,direct,26,"NVIDIA GeForce RTX 2080 Ti",76.188,0.498272,0.048291,0,0.457408,0,0,0,7811584,1024,0,0,0,0,0,1024,0,0,0,0,0,1,0,0
open,direct,27,"NVIDIA GeForce RTX 2080 Ti",68.4783,0.4928,0.039515,0,0.452512,0,0,0,7811584,1024,0,0,0,0,0,1024,0,0,0,0,0,1,0,0
open,direct,28,"NVIDIA GeForce RTX 2080 Ti",67.126,0.495712,0.050045,0,0.455008,0,0,0,7811584,1024,0,0,0,0,0,1024,0,0,0,0,0,1,0,0
open,direct,29,"NVIDIA GeForce RTX 2080 Ti",59.9943,0.491712,0.039584,0,0.450752,0,0,0,7811584,1024,0,0,0,0,0,1024,0,0,0,0,0,1,0,0
open,gpu_frustum,0,"NVIDIA GeForce RTX 2080 Ti",11.011,0.475136,0.038353,0.366496,0.041472,0,0,0,5417552,1,1,1024,0,0,0,1024,0,0,0,0,1,1,1,0
open,gpu_frustum,1,"NVIDIA GeForce RTX 2080 Ti",11.1128,0.477568,0.049333,0.368416,0.041504,0,0,0,5417552,1,1,1024,0,0,0,1024,0,0,0,0,1,1,1,0
open,gpu_frustum,2,"NVIDIA GeForce RTX 2080 Ti",13.1614,0.477184,0.061636,0.368448,0.041248,0,0,0,5417552,1,1,1024,0,0,0,1024,0,0,0,0,1,1,1,0
open,gpu_frustum,3,"NVIDIA GeForce RTX 2080 Ti",15.6951,0.51232,0.057378,0.371904,0.071136,0,0,0,5417552,1,1,1024,0,0,0,1024,0,0,0,0,1,1,1,0
open,gpu_frustum,4,"NVIDIA GeForce RTX 2080 Ti",10.4804,0.477408,0.050575,0.368992,0.040608,0,0,0,5417552,1,1,1024,0,0,0,1024,0,0,0,0,1,1,1,0
open,gpu_frustum,5,"NVIDIA GeForce RTX 2080 Ti",9.01791,0.476672,0.056737,0.368512,0.041088,0,0,0,5417552,1,1,1024,0,0,0,1024,0,0,0,0,1,1,1,0
open,gpu_frustum,6,"NVIDIA GeForce RTX 2080 Ti",8.78346,0.478048,0.050525,0.369376,0.041664,0,0,0,5417552,1,1,1024,0,0,0,1024,0,0,0,0,1,1,1,0
open,gpu_frustum,7,"NVIDIA GeForce RTX 2080 Ti",10.8859,0.478752,0.050786,0.369696,0.041728,0,0,0,5417552,1,1,1024,0,0,0,1024,0,0,0,0,1,1,1,0
open,gpu_frustum,8,"NVIDIA GeForce RTX 2080 Ti",10.839,0.47968,0.05308,0.370432,0.041696,0,0,0,5417552,1,1,1024,0,0,0,1024,0,0,0,0,1,1,1,0
open,gpu_frustum,9,"NVIDIA GeForce RTX 2080 Ti",10.9418,0.477056,0.060374,0.368064,0.041792,0,0,0,5417552,1,1,1024,0,0,0,1024,0,0,0,0,1,1,1,0
open,gpu_frustum,10,"NVIDIA GeForce RTX 2080 Ti",10.6136,0.478112,0.038963,0.369152,0.041984,0,0,0,5417552,1,1,1024,0,0,0,1024,0,0,0,0,1,1,1,0
open,gpu_frustum,11,"NVIDIA GeForce RTX 2080 Ti",13.9552,0.476512,0.051477,0.367744,0.041696,0,0,0,5417552,1,1,1024,0,0,0,1024,0,0,0,0,1,1,1,0
open,gpu_frustum,12,"NVIDIA GeForce RTX 2080 Ti",10.3934,0.476704,0.050686,0.368192,0.041312,0,0,0,5417552,1,1,1024,0,0,0,1024,0,0,0,0,1,1,1,0
open,gpu_frustum,13,"NVIDIA GeForce RTX 2080 Ti",14.6375,0.480352,0.077526,0.37008,0.041568,0,0,0,5417552,1,1,1024,0,0,0,1024,0,0,0,0,1,1,1,0
open,gpu_frustum,14,"NVIDIA GeForce RTX 2080 Ti",9.79507,0.476416,0.03713,0.367904,0.0416,0,0,0,5417552,1,1,1024,0,0,0,1024,0,0,0,0,1,1,1,0
